Initial Velocity, Mean = 0, Std = 1
-2.60054,-1.76094,-0.0826401
0.638225,-1.86646,0.600203
-0.849639,-0.361525,0.72125
-0.222614,-0.307697,1.33185
-0.191818,-0.367369,-0.235495
-1.22187,1.43087,-0.434915
0.802708,1.24951,-1.2348
1.86084,-0.767274,-0.339159
1.04883,0.212849,-0.735717
-0.224291,0.681145,0.115531
-1.06745,1.1861,1.36681
1.59038,1.30953,0.154307
-1.26365,-1.20745,1.01368
-0.38661,1.49955,-0.5843
-1.31027,-1.17286,-0.18011
-0.99655,0.214099,0.193496
-1.20283,0.73885,-0.0540958
-0.127381,0.167871,1.25515
2.13367,0.749358,1.43205
-0.340363,0.443794,-0.935811
-1.50192,1.70056,-1.58675
0.218161,-0.0171699,-2.00686
-0.0849609,0.127199,0.497603
0.167113,-0.412104,-1.5572
-1.34171,1.18615,-1.20242
-0.882742,1.34964,0.604731
0.982266,1.54099,0.148987
0.0348027,0.0505452,0.946834
-0.902864,-2.02922,-0.299899
-1.443,-0.107113,-0.411388
-0.985932,-0.525894,-0.970716
-1.51477,-1.01757,-0.501357
0.0192044,-0.360737,-0.236616
-0.590403,0.38688,0.309241
1.18087,0.256728,-1.41895
-0.66864,0.010053,-0.116141
0.84551,0.0323988,0.846588
2.55719,-1.69106,-0.451679
-1.44936,-0.441838,-0.127245
0.499304,0.177829,2.73071
-1.82141,-0.993314,0.00618341
1.00168,-0.650058,-1.07733
1.05081,-1.13586,0.124848
-1.37888,-2.27284,0.982983
-0.551332,-1.45132,-0.359602
-0.385251,0.505958,-0.855815
0.447543,-0.442235,-0.239759
-0.174829,1.21255,0.250642
-1.14349,-0.43007,1.20411
0.316937,0.364282,-0.614346
-1.42812,-0.557534,-1.98053
-0.0885661,-1.53115,-0.285107
0.472628,-1.39322,1.37236
1.87504,-0.646197,-0.233995
-0.866144,-0.21608,0.19292
0.442662,-3.43786,-1.29157
1.77774,-1.14651,1.301
0.328987,1.76517,-0.840731
-0.222875,1.39455,-0.299278
1.21858,0.507301,1.51875
-0.706328,0.475683,-1.2753
-0.831533,-0.774649,-0.217325
0.119716,-0.300964,1.54761
-0.250221,-0.841708,0.364337
-2.81706,1.43435,0.691695
0.477372,1.52808,2.48635
-1.22189,-1.3485,0.592
-1.05099,0.165227,1.33343
0.507613,-0.997782,-0.0282571
-0.616627,0.153594,0.0195194
1.98774,-0.264604,0.771133
0.570826,-0.565563,-0.33601
0.696584,-0.737064,0.349702
1.58794,-0.785235,-1.14733
-1.17405,1.83148,-1.27815
0.619542,0.163235,-1.13295
1.30408,-0.724664,0.786773
-0.0211977,-0.670772,-0.240722
-0.472946,-2.35124,0.207556
0.36365,0.538477,0.0128013
0.124973,-0.140184,0.841111
-0.611015,1.31723,2.2357
0.17788,-0.533584,-0.0552806
-0.305508,-0.593197,-0.28532
-1.79934,0.421576,-0.849835
1.02683,-0.247485,-1.93005
0.107379,-0.70682,-0.703465
0.874186,-0.781354,0.549907
1.16105,-0.617946,0.653996
0.6885,-0.21068,2.10842
-0.752324,-0.578617,0.490273
-1.16128,-1.85579,-1.25919
-0.803393,0.6231,-2.01271
-0.278257,0.0144424,1.00266
-0.66006,1.48363,1.37028
-0.731546,-1.02935,-0.540954
-0.187351,0.375827,-1.28773
-0.202878,-0.975101,1.47039
-0.625626,-1.14854,1.44927
-0.517617,-0.183168,-1.01125
0.883484,0.105284,0.429542
1.6076,-0.202261,1.41849
0.264096,1.64632,-2.64592
-0.111137,1.47381,-2.55035
-0.220551,0.0333685,2.23813
0.500093,-0.338254,-1.47689
1.34281,0.477682,0.335112
-0.768712,-0.391696,-1.27806
0.200077,-1.05141,-0.37661
1.84504,0.299508,0.772907
0.433346,0.949831,0.387774
0.276292,-0.448227,-0.671198
-1.05727,1.37226,0.0174115
0.374775,-0.501481,-0.240543
0.403298,0.21825,-0.376129
-0.559765,0.826383,-0.432823
-0.560589,-0.557721,0.11641
0.742907,0.365649,-0.177805
-0.0869926,-0.316657,0.448812
-1.47133,-0.534569,1.22882
-0.467407,0.148624,-0.625901
0.0766048,0.177802,-0.18849
0.87578,-1.25016,-0.645603
-0.332687,-0.796095,0.580352
1.80345,0.566348,-0.9895
0.00261287,-0.332008,0.952574
-0.709127,1.06258,0.121
-0.449842,0.61514,-1.63632
-0.533346,-0.903656,0.550436
1.56798,0.784369,0.428031
0.349757,0.440259,-0.663557
1.93375,-0.267608,-0.28136
0.890237,-2.24408,-0.788402
-0.393122,-0.196101,-2.33604
-0.662456,-0.40324,0.0932748
0.105335,0.834715,0.513358
-0.695452,-1.90483,0.105423
0.752532,-0.085587,-0.216989
-0.287965,-0.304314,-0.485332
1.34917,-2.2812,0.933878
0.859377,1.97238,1.1963
1.17165,0.638006,-1.42523
0.560987,0.659129,1.14613
-0.683434,-1.29416,-0.341639
0.346492,0.341028,2.10854
-0.553969,1.69226,0.669081
-0.492501,-1.63294,0.186794
1.5896,-0.355918,1.33075
2.77807,-0.886143,-0.83521
0.734591,1.42489,0.0155579
-0.393552,1.48161,-0.532086
2.06415,-0.239631,0.832628
-2.28933,0.0549628,0.386337
0.228255,0.824596,-0.0985188
0.832619,-0.781943,-0.672686
-1.58315,-0.414831,1.68073
0.134926,-0.264787,-0.482053
0.262894,0.576124,-1.65554
0.592861,-0.673912,-0.487663
1.08691,-1.29991,-0.735164
-0.877039,-1.63049,-2.12418
-0.925025,0.753236,0.367146
0.922624,0.22822,0.684521
-0.187368,1.63015,1.79751
1.93631,0.835482,-0.488566
0.622825,-0.623499,-0.60382
1.40587,0.995277,-2.61481
0.694485,0.455267,-0.0535844
1.44156,2.01864,0.494863
-0.109511,2.83879,0.727609
1.27163,-1.98083,-2.2304
0.475021,-0.317224,-0.486351
-2.56703,0.600446,-1.21802
-0.645197,-1.08646,-0.252079
1.45346,0.311301,-0.517344
0.302949,-0.662011,-0.238201
1.29062,-0.436537,-0.739817
0.187326,0.530342,-0.401437
0.235158,-0.750685,0.542216
-0.363512,1.10209,-0.0685604
1.62664,0.0340356,-2.22318
-0.541196,-0.605227,-1.02397
-0.22474,0.133912,1.4853
-0.413588,-0.610681,1.06802
1.04593,-0.823999,0.552147
0.849191,-0.53741,1.9805
3.77773,-0.142729,-0.258635
-1.83214,0.639443,-0.109173
0.0692246,2.20418,0.164622
1.16978,-0.829625,-0.398235
-0.833176,-1.43441,-0.75981
0.234979,0.669659,-1.60907
-0.74836,-1.28653,2.70305
0.927268,-1.12798,1.26067
2.42072,-0.301633,0.225721
0.360617,0.960332,-1.72246
1.01524,-0.550635,-0.480984
0.658232,0.88946,0.00377752
1.05387,-0.0942562,0.321505
-0.390993,0.35987,-2.46108
-0.386123,0.255538,-0.0732406
0.479188,-0.13167,0.0918375
-0.294264,1.05875,0.10272
1.36891,1.68597,1.29571
0.520283,-0.15889,0.0288476
-0.809281,-0.272285,-1.16366
-0.155277,-0.0593842,-0.890049
1.77081,0.65858,-0.421444
-0.676426,-0.470791,1.26041
0.737885,0.665685,-1.23849
0.811726,0.727449,-0.102344
0.733655,-0.307508,1.11694
1.58932,1.44014,0.267198
0.263604,-1.17805,0.815361
0.94397,0.62957,0.399654
-0.965727,0.787289,1.39237
-1.11714,-0.371442,1.45269
0.40698,0.948219,0.849968
-2.09217,0.222434,-0.500478
-0.69781,1.63574,0.0827808
-0.295503,-1.26228,-1.19996
-0.0337502,0.159289,-2.09013
-0.898365,0.880915,0.183084
0.398385,0.133485,-0.0312671
0.126229,-0.410596,-1.3712
0.609326,0.264089,0.339244
-0.530107,-1.78583,1.16146
-0.914043,1.21387,1.70841
-0.15578,1.45784,1.06428
2.10309,-0.855751,-1.48598
-0.916017,-1.20767,-0.504402
1.11063,-0.666821,-1.23331
0.6015,-1.32812,0.204782
-0.742496,0.195828,0.474067
0.0953417,-2.22923,-0.298796
-0.839692,0.522614,-0.565288
-0.534678,-0.0813481,-0.608719
-0.137133,-0.82849,-0.733194
-0.53746,-0.83136,1.55577
-1.77594,-0.634477,0.21732
0.479263,-0.00878153,-1.27215
0.272743,-0.0514635,-0.137537
-0.907809,1.55641,0.10583
-0.263423,0.424103,-1.52153
0.350667,0.507047,0.670722
0.325983,-1.83485,0.0659776
-1.18957,1.24765,0.796087
1.43298,2.17568,-0.956027
-0.704498,1.76235,0.481813
1.64236,2.36752,-1.00269
-0.516847,1.33049,-0.79945
1.57313,-1.3837,1.70418
0.695222,-0.482317,0.297344
0.431482,0.0841171,1.34652
1.13147,8.14156e-005,-0.78248
-0.628425,-0.416117,1.29556
-0.298819,-0.272614,-0.451478
-1.19698,-0.615071,0.722529
-0.860301,1.47234,1.63342
1.29378,0.809021,-0.312247
1.51667,-0.656549,-0.060612
1.35558,-1.74683,1.00799
0.497074,0.633723,0.775467
0.701794,-0.327597,0.754759
0.79445,0.418974,1.55043
0.636368,-0.272555,0.833062
1.2347,1.25564,0.602808
0.875409,-0.969073,0.485816
-0.741719,0.376036,0.966026
-2.12158,0.562294,1.70275
1.42747,-0.443289,0.838286
1.37692,0.376555,-0.600076
-1.02492,0.382917,-0.286759
-0.235942,-1.13979,0.823157
1.10753,0.48644,-0.713683
0.29796,-0.700252,-0.918374
0.183453,-0.617557,-0.175575
-0.836287,-0.796431,-0.283102
0.251795,-0.594383,-1.15863
-0.127937,-0.669572,-1.88443
-0.339174,0.619697,-0.128689
-0.037052,-1.44646,-0.0241957
-0.440976,1.58838,0.315085
0.838923,-2.73376,-0.913517
-0.158841,0.378923,0.335383
1.42592,1.08096,-0.736552
-0.720432,1.90843,-0.170329
-0.312938,-0.926569,0.601825
0.12675,0.00351341,0.224455
-0.0214433,0.257412,0.831083
0.153624,2.22929,0.274312
-0.218726,0.20647,0.442071
-1.86183,-0.442178,0.202932
2.04781,-0.0880392,0.17927
-0.0447332,-0.0638842,-0.494447
0.415482,0.464884,1.0669
1.49872,0.739397,0.724046
1.63636,-1.2017,0.968447
-2.35438,-0.769781,-0.14104
1.09758,1.16068,0.0911635
1.06737,0.0686048,-0.0116723
0.293807,1.68137,1.50261
-1.0251,-0.54366,-1.63701
0.0196738,-0.699122,0.537502
-0.484953,0.479299,-0.58381
-0.290779,-0.519737,-0.40278
1.05478,0.7664,1.09862
-0.293686,-0.0870008,0.973698
0.703483,0.0143546,1.23481
-1.39266,1.17514,-0.417672
-1.14406,-1.32505,0.242816
-0.283886,-0.133053,0.744306
-0.703965,-2.2992,-1.00861
0.259189,-1.19892,-0.979462
-1.77675,0.413221,-1.03831
0.452173,-1.26093,-0.0870681
0.234407,0.0356987,0.908927
-0.973595,0.695875,-1.01644
-0.625878,1.31429,-1.22257
-0.671746,-1.90233,-0.638908
-2.21412,2.57111,-1.13229
1.84811,-0.305716,-0.511888
-0.463529,0.628829,0.185589
-0.71624,0.125798,0.884148
-0.604794,0.928317,1.75697
-0.550753,0.895181,-0.101597
0.843534,-0.629077,-2.30289
2.30612,1.75163,-1.74378
1.53482,0.431689,0.3655
-2.45742,0.570323,0.540558
0.789295,-1.42048,-1.79333
-1.07322,-0.732554,0.187247
0.893024,0.171586,2.49872
1.86913,-0.344603,0.0129556
-0.860166,-0.318885,1.72829
1.25524,0.629175,0.327055
0.735232,-1.67617,1.32428
0.121687,-1.30423,0.800495
0.107123,1.89711,0.373733
-0.761754,0.116229,0.813543
0.747979,1.25751,-0.440713
-0.248467,1.28839,0.246029
0.0943242,0.516748,-2.3463
-0.912197,-0.366185,0.985208
0.555287,-0.201841,1.09231
-0.555959,0.523341,-0.558247
0.4033,1.0576,-1.19888
-0.18873,0.970946,0.197486
-0.152851,-0.799599,0.169567
-1.25682,-0.790297,0.22111
0.407288,-0.870199,0.574668
-0.108937,0.515778,-0.812432
0.12766,-0.439146,0.216384
-0.212715,0.0455001,-0.812115
-0.400107,0.532498,-0.152653
-0.10377,-0.510364,1.17587
-0.774299,-0.692225,0.0543971
1.08014,-0.715492,1.11126
-1.23523,0.250751,-1.22007
-1.09607,1.14935,-1.24676
3.51136,-0.26204,-2.05649
-0.6214,0.0840617,-0.565104
-1.36414,0.847656,-1.85554
-1.02289,-1.76453,0.686874
0.406255,-0.335315,-1.42851
0.618506,0.522808,0.293105
-1.0647,1.6602,-1.39039
-0.00812653,0.319294,1.12659
0.0100321,-0.481814,-1.21571
0.550551,-0.139015,-0.206442
0.565818,1.66821,0.13199
1.13278,0.552733,0.171049
-0.72082,-0.380506,0.307057
-0.106139,0.129274,-1.2676
0.969572,-1.49365,-0.159173
-0.455923,-1.25501,0.71722
-1.37991,-1.48574,1.10391
0.867585,-0.124039,1.33923
0.413384,-0.75149,0.773425
