Initial Velocity, Mean = 0, Std = 200
-107.046,-425.507,246.751
-330.855,-35.5301,464.006
-572.093,191.107,187.167
-69.1813,-153.956,-115.743
-103.508,88.6749,-16.3426
-1.56911,-73.351,-276.235
-32.5425,298.765,125.06
405.849,-285.138,-228.802
-75.1137,-173.052,-179.997
91.5314,166.029,-194.303
356.6,31.8828,43.3063
-152.011,-74.4722,115.741
157.865,-35.4817,355.025
-306.919,-253.493,-176.858
190.232,-174.163,-241.343
160.324,-273.846,71.5865
-150.107,199.323,-167.36
134.654,248.163,55.3729
255.386,-42.467,8.89952
198.053,-116.226,103.156
-152.563,-32.1952,388.887
123.183,-237.462,-441.663
93.9892,-188.012,-91.2034
68.1884,165.995,99.226
-214.527,-238.022,-52.4481
-125.592,-171.457,-64.1536
-245.855,-26.7571,53.0189
73.1074,316.521,94.1208
-154.768,4.25003,-71.7838
-112.31,221.254,-182.724
-12.9003,162.892,-52.0006
-121.025,74.7411,85.1433
-4.12149,57.3095,-382.033
-128.347,180.934,133.316
181.114,-165.083,-28.1351
322.461,94.4778,176.243
-228.259,-35.8599,189.312
-212.887,-385.791,200.332
50.1973,-205.03,129.904
191.466,-169.443,80.3195
-184.623,149.604,-218.755
-113.68,17.344,-208.186
143.375,161.657,311.854
-362.675,-63.4234,-43.653
211.227,-243.448,-126.151
173.671,182.358,213.873
-157.022,-285.03,-97.8061
-103.508,417.206,107.811
-103.779,48.4708,-65.6719
659.397,559.295,12.1963
182.098,92.9096,-306.252
85.9426,119.075,297.337
-298.546,-100.055,-37.9554
-15.9633,-234.257,56.4027
-496.724,74.8369,-132.463
-245.964,88.6193,151.558
-266.815,115.682,106.619
164.634,283.424,550.153
81.4403,-424.915,-88.0825
-241.097,-78.1595,-368.293
160.147,-164.194,-11.3079
-87.4791,28.1574,33.8278
14.7301,379.766,303.161
337.121,-100.403,150.4
-211.9,308.358,247.926
-349.614,188.605,245.029
106.118,-222.3,-133.755
239.582,-151.391,122.045
-19.1239,212.536,193.713
-80.9073,109.492,329.557
-144.614,-28.4593,-12.2614
65.2252,231.624,91.6782
9.37608,-328.836,-87.7418
-426.591,-186.665,345.227
168.827,-129.034,-69.0339
489.873,22.2909,89.7386
-249.873,9.98376,353.737
88.4895,-254.654,202.406
-114.659,205.713,334.988
157.857,105.349,-220.556
-50.3152,15.6272,-217.611
-4.64299,210.112,-40.0804
156.851,-99.5696,-109.172
33.4473,223.173,65.7221
282.118,99.5074,405.571
-272.859,161.62,55.8015
-342.772,-69.45,29.5456
-162.725,-112.512,142.29
-99.5509,-82.8776,235.029
-25.1721,-73.9869,-104.829
6.71169,-553.812,-308.519
217.788,-123.645,-395.149
60.8826,-315.314,-211.56
-8.33642,-347.36,-113.29
-186.355,419.333,-175.942
56.198,-112.716,44.4944
0.87044,162.007,-286.32
94.5117,48.1373,-17.0278
-125.682,-43.6469,197.535
50.9257,52.3734,-52.5488
-85.006,-455.448,126.336
113.4,45.014,-37.0987
-156.046,-18.3093,-121.525
20.6023,-167.843,-39.8334
-186.625,-468.158,99.2131
134.534,-279.09,4.36196
-148.023,113.985,111.75
228.701,-237.145,-488.15
-214.496,-440.915,-93.0738
39.4263,-10.8082,128.806
411.028,-254.46,119.516
-8.23921,80.1272,-129.261
-229.208,-130.364,-10.3439
484.909,-130.285,160.418
38.1783,86.6904,108.553
84.0559,148.428,-83.1933
189.82,265.955,187.595
-10.6877,-237.773,-75.252
-135.006,-7.56466,-69.5879
-242.528,-548.217,131.028
248.828,26.8399,-308.372
39.6975,-78.0503,387.561
270.393,-69.793,-15.3555
326.388,-50.7381,242.159
-130.074,-295.619,-39.7707
256.042,136.709,-178.475
209.244,286.11,257.22
149.075,70.8866,-19.0947
-154.5,35.2283,-2.13287
